# City coordinates for WeatherIQ (GeoNames cities1000, India)
# Format: city,latitude,longitude
# Source: https://download.geonames.org/export/dump/cities1000.zip (CC BY 4.0)
city,latitude,longitude
Sorada,19.760820,84.429970
Sorala,19.130840,84.750890
Sorbhog,26.486120,90.885900
Soro,21.278510,86.688330
Soron,27.890550,78.746210
South Kannanur,10.919380,78.740120
Soyagaon,20.552500,74.506870
Soyatkalan,24.188600,76.177800
Soygaon,20.596060,75.617650
Soyibug,34.076770,74.705700
Sravana Belgola,12.857370,76.488860
Sreekaryam,8.548840,76.917160
Sri Dungargarh,28.096170,74.008680
Sri Ganganagar,29.920090,73.874960
Sri Madhopur,27.465990,75.597360
Srigobindpur,31.689450,75.477510
Srikakulam,18.298900,83.897510
Srikalahasti,13.755140,79.701430
Srikandamangalam,9.659410,76.363350
Srimushnam,11.401180,79.403840
Srinagar_Jammu_and_Kashmir,34.085650,74.805550
Srinagar_Uttarakhand,30.222430,78.783410
Sringeri,13.416980,75.252710
Srinivaspur,13.339140,78.211750
Sriperumbudur,12.967630,79.941970
Sriramnagar_Andhra_Pradesh,18.283290,83.534220
Sriramnagar_Telangana,17.266520,78.255440
Srirampur,22.948490,88.019540
Srirampura,12.254880,76.621520
Srirampuram,10.434640,77.807540
Srisailain,16.072170,78.868160
Srisailam Project RFC Township,16.073310,78.874120
Srivaikuntam,8.629310,77.912810
Srivardhan,18.045920,73.015520
Srivilliputhur,9.512720,77.633690
Srvanampatti,11.076430,77.004490
Suar,29.028410,79.056540
Subulia,20.895860,84.169340
Suchindram,8.154420,77.467040
Sudna,24.052550,84.072020
Sufipind,31.277480,75.638830
Suhagi,23.220600,79.956910
Sujangarh,27.700000,74.466670
Sujanpur,32.316250,75.607410
Suket,24.646090,76.041700
Sukhpar,23.216300,69.609110
Sukma_Chhattisgarh,18.327410,81.626210
Sulebhavi,15.895720,74.654940
Suleswaranpatti,10.638850,77.008430
Sulibele,13.184400,77.801410
Sullya,12.561000,75.387410
Sultan Pur,28.495550,77.161120
Sultan Pur Majra,28.689660,77.076480
Sultanganj,25.238310,86.735590
Sultanpur_Madhya_Pradesh,23.138120,77.934040
Sultanpur_Maharashtra,20.086950,76.518700
Sultanpur_Punjab,31.214680,75.196020
Sultanpur_Uttar_Pradesh,26.257880,82.072690
Sultanpur_Uttarakhand,29.755340,78.110340
Sulur,11.024270,77.125650
Suluru,13.700000,80.016670
Sumbal,34.230720,74.647200
Sumerganj Mandi,25.729850,76.231430
Sumerpur,25.154300,73.081570
Sunabeda,18.728400,82.829320
Sunakhala,20.166770,85.332270
Sunam,30.128830,75.799430
Sunari Kalan,28.861030,76.568980
Sundakkampalaiyam,10.566590,77.213540
Sundarapandiyam,9.612670,77.673780
Sundarapandiyanpattanam,9.841390,79.098360
Sundarnagar,31.535230,76.905000
Sunderbani,33.048410,74.488460
Sundergarh,22.116670,84.033330
Sunel,24.370650,75.957080
Suntikoppa,12.455940,75.829700
Supaul,26.115270,86.595090
Surajgarh,28.310050,75.732710
Surajpur,23.213470,82.868360
Surampatti,11.327260,77.711220
Surandai,8.975740,77.419230
Suranga,23.709020,86.460740
Surankot,33.627080,74.274680
Surappattu,13.142940,80.191750
Surat,21.195940,72.830230
Suratgarh,29.321500,73.899790
Surendranagar,22.727060,71.648560
Surgana,20.559560,73.637470
Surianwan,25.463870,82.419220
Suriapet,17.140540,79.620450
Survepalle Bit ? II,14.269370,79.961970
Suryampalaiyam,11.404450,77.712270
Suryaraopeta,16.999610,82.223170
Susner,23.946670,76.088250
Suthalia,23.995520,77.139530
Sutrapara,20.843520,70.483180
Suvani,19.133360,84.715120
Suwasra,24.069830,75.652320
Swamimalai,10.957470,79.329310
Swroop Nagar,23.827340,77.941930
Tada Khandrika,13.588550,80.033680
Tadali,20.030610,79.194430
Tadepalle,16.483330,80.600000
Tadepalligudem,16.814670,81.527170
Tadigadapa,16.471290,80.696950
Tadikarakonam,8.330160,77.414910
Tadikombu,10.439040,77.954590
Tadpatri,14.908320,78.010310
Taipi Duidam,27.291170,96.043670
Taj Pul,28.494820,77.305870
Tajpur,29.162420,78.484580
Tajpura,12.893260,79.319180
Takalghat,20.915210,78.946940
Takhatgarh,25.322350,73.004870
Takhatpur,22.129150,81.869590
Takhlibilar Pathar,26.500360,90.935240
Taki,22.588670,88.932530
Takkolam,13.016430,79.732520
Takli,20.470670,75.024360
Tal,23.719790,75.385140
Talainayar Agraharam,10.561400,79.772290
Talaiyur,11.010160,76.848960
Talaja,21.352700,72.035240
Talakkad,10.884590,75.930910
Talakkolattur,11.353660,75.757980
Talakkudi,10.873660,78.718150
Talala,21.054730,70.529030
Talattala,8.873820,76.671580
Talbahat,25.043570,78.434410
Talcher,20.949270,85.233540
Talegaon Dabhade,18.735020,73.675610
Taleigao,15.469150,73.832850
Talen,23.569490,76.728210
Talera,25.315750,75.732760
Talgram,27.047530,79.648110
Talikkulam,10.440360,76.094830
Talikota,16.473110,76.310850
Talipadi,13.066480,74.854290
Taliparamba,12.041610,75.359270
Talkhapur Dumra,26.561500,85.507370
Talni,19.881760,76.473220
Talod,23.351400,72.949990
Taloda,21.561280,74.212380
Taloje,19.085550,73.098370
Talpadi,12.766000,74.889370
Talwandi Bhai,30.855840,74.929790
Talwandi Sabo,29.983790,75.082030
Talwara_Jammu_and_Kashmir,33.104800,74.792830
Talwara_Punjab,31.937600,75.886570
Tamaraikkulam,10.108530,77.555250
Tamarakutamkudiyiruppu,8.101450,77.493700
Tambaram,12.924600,80.127070
Tamenglong,25.016400,93.485450
Tamgaon,16.648370,74.299120
Tamluk,22.300830,87.925930
Tammampatti,11.441260,78.488700
Tanakkangulam,9.887690,78.039700
Tanakpur,29.074000,80.111390
Tanalur,10.951540,75.909610
Tanda_Uttar_Pradesh,26.549530,82.658410
Tandoni,10.926110,78.094100
Tandur,17.248490,77.576980
Tangapur,16.395590,78.626580
Tangdhar,34.397900,73.859840
Tangellamudi,16.721210,81.105170
Tangi,19.933330,85.400000
Tangla,26.656930,91.913810
Tankara,22.656220,70.749450
Tanr Balidih,23.668530,86.050410
Tanuku,16.754380,81.681430
Taoru,28.211730,76.949840
Tapa,30.297940,75.369360
Taping,23.836850,85.494540
Tapukrah,28.110720,76.832700
Tar,25.395900,84.343280
Tarabha,20.732520,83.674430
Tarakeswar,22.886050,88.013630
Taramangalam,11.694030,77.970350
Tarana,23.333830,76.042530
Taranagar_Rajasthan,28.668600,75.032070
Taranagar_Tripura,23.968770,91.370810
Tarapur Pt VI,24.851590,92.766680
Tarapur VII,24.813080,92.782240
Tarapur_Bihar,25.090670,86.661970
Tarapur_Maharashtra,19.864990,72.684260
Tarichar Kalan,25.411820,78.889970
Tarikere,13.709540,75.813820
Tarlapalli,18.834480,79.490680
Tarn Taran,31.451910,74.927770
Tarsadi,21.469960,72.952100
Tarsali,22.256290,73.216700
Tasgaon,17.037000,74.601710
Tasti Tea Garden,26.648180,89.146500
Tati,23.377190,85.437910
Tato,28.527540,94.372490
Tattankuttai,11.435180,77.723690
Tattayyangarpettai,11.124170,78.449160
Tattihalli,14.984460,75.012900
Tawang Town,27.574170,91.795000
Tayikkad,10.591630,76.061120
Tazhakudi,8.234830,77.453330
Teegalpahad,18.858970,79.489220
Tegheria,26.128630,92.219430
Teghra,25.490430,85.940010
Tehri,30.390860,78.480300
Tekanpur,25.994010,78.283220
Tekari,24.942530,84.842650
Tekkalakote,15.534440,76.877030
Tekkali,18.605700,84.235460
Tekkumbagam,10.123440,76.416550
Telhara,21.026940,76.838890
Teliamura,23.841740,91.630300
Telkap,24.704770,84.009310
Tellicherry,11.748110,75.492900
Telo,23.817930,86.120930
Temanur,8.332630,77.252350
Tenambakkam,12.810220,79.734100
Tendukheda,23.396200,79.539470
Tengampudur,8.115810,77.457890
Tengnoupal,24.385500,94.147200
Teni,10.011150,77.477720
Tenkanidiyur,13.369070,74.709730
Tennala,10.993420,75.935040
Tensa,21.872790,85.171270
Tentirupperai,8.604110,77.988360
Tenu,23.725730,85.846140
Teok,26.831970,94.416510
Teonthar,24.982070,81.641940
Terdal,16.493790,75.046670
Terku Kallikulam,8.352820,77.663700
Termi,23.769980,86.062330
Terur,8.173310,77.465050
Tetra,22.871450,84.758880
Tevaram,9.896660,77.280920
Tezpur,26.633330,92.800000
Tezu,27.912560,96.128820
Thaikattussery,10.460110,76.243570
Thaikkattussery,9.771470,76.343850
Thakurdwara,29.192030,78.861450
Thakurganj,26.427420,88.131120
Than,22.574220,71.199420
Than-Khamharia,21.800490,81.338120
Thana Bhawan,29.586050,77.418110
Thandla,23.009590,74.577470
Thane,19.197040,72.963550
Thanesar,29.973230,76.832140
Thang,34.927400,76.793360
Thanganellur,10.624340,76.186000
Thanjavur,10.785230,79.139090
Thanna Mandi,33.542040,74.381000
Thanneermukkom,9.663370,76.380730
Thanniyam,10.416670,76.133330
Thara,23.973450,71.819220
Tharad,24.395970,71.625770
Tharangambadi,11.027640,79.854250
Tharial,32.354400,75.606680
Tharike,30.866690,75.781630
Thasra,22.798310,73.211740
Thazhakara,9.250210,76.567410
Thazhecode,11.322580,75.975790
Thegur,13.293680,75.770490
Thekashu Pt-I,25.983550,90.778960
Thekashu Pt.-II,25.981740,90.787580
Thekkumkara,10.281940,76.213220
Thenali,16.242530,80.639820
Thenhippalam,11.132320,75.882240
Thenkasi,8.960030,77.315250
Thenzawl,23.316670,92.750000
Theog,31.121550,77.358380
Thevur,11.523960,77.753900
Thimiri,12.828280,79.307920
Thirukattupalli,10.844310,78.956470
Thirumittacode-II,10.731740,76.160740
Thirunavaya,10.874590,75.985460
Thiruthani,13.175940,79.616370
Thiruthuraipoondi,10.528190,79.632680
Thiruvaiyaru,10.884050,79.103620
Thiruvananthapuram,8.485500,76.949240
Thiruvankulam,9.946790,76.366620
Thiruvarur,10.772690,79.636800
Thiruvidaimaruthur,10.998570,79.452270
Thodiyoor,9.077970,76.577720
Thodupuzha,9.893940,76.722160
Tholur,10.571770,76.129090
Thondamuthur,10.990820,76.841810
Thongju,24.757620,93.937380
Thoothukudi,8.767350,78.134250
Thorapadi,12.891540,79.123810
Thottada,11.838510,75.420800
Thottiyam,10.989980,78.334110
Thoubal,24.638810,93.996390
Thrissur,10.516670,76.216670
Thummalamenta,15.027650,78.023470
Thuraiyur,11.148050,78.599110
Thurayur,11.528020,75.670890
Tibri,32.003120,75.450520
Tidavur,11.493990,78.697450
Tifra,22.063120,82.131290
Tighri,28.512250,77.240830
Tihu,26.475840,91.266860
Tijara,27.934110,76.855410
Tikadi,21.257650,79.226050
Tikaitnagar,26.946120,81.565830
Tikamgarh,24.743270,78.830610
Tikarapara,19.623920,83.495430
Tikkanbankad,8.221600,77.273350
Tikkotti,11.483330,75.616670
Tikri,29.229100,77.354790
Tikri Kalan,28.683550,76.970070
Tikri Khurd,28.835390,77.119500
Tilang Pur Kotla,28.649560,77.027240
Tilda Newra,21.553240,81.801870
Tilhar,27.962820,79.738270
Tilodih,24.211810,86.247360
Tilpat,28.465130,77.332850
Timmapur,19.048400,78.641430
Timurni,22.371150,77.227400
Tindal,11.316910,77.674220
Tindivanam,12.234000,79.655510
Tindwari,25.617390,80.527180
Tingalachi,8.201010,77.303590
Tinnanur,13.114480,80.027130
Tinpahar,24.983330,87.733330
Tinsukia,27.489050,95.359920
Tipo,21.068110,85.132790
Tiptur,13.256300,76.477680
Tira Sujanpur,31.833640,76.505390
Tirawari,29.801470,76.928250
Tirkadavur,8.923980,76.591010
Tirodi,21.685220,79.719060
Tirora,21.404090,79.926170
Tirthahalli,13.688350,75.245480
Tiruchanur,13.607270,79.448640
Tiruchchendur,8.497250,78.119060
Tiruchengode,11.380160,77.894440
Tiruchirappalli,10.815500,78.696510
Tirukkalikkunram,12.607990,80.055500
Tirukkoyilur,11.966200,79.202590
Tirukurangudi,8.436460,77.565690
Tirumakudal Narsipur,12.212070,76.901800
Tirumala,13.683330,79.350000
Tirumalagiri,11.655350,78.076040
Tirumalaiyampalaiyam,10.879010,76.929540
Tirumalarajanpatnam,10.872060,79.830190
Tirumalpur,12.953540,79.677440
Tirumangalam,9.823070,77.983810
Tirumeshi,13.053390,80.059980
Tirumullaivasal,11.239960,79.837050
Tirumuruganpundi,11.164930,77.308380
Tirunageswaram,10.964640,79.429300
Tirunelveli,8.727420,77.683800
Tirupananthal,11.092330,79.452520
Tirupati,13.635510,79.419890
Tirupati NMA,13.632290,79.485680
Tirupattur,12.492390,78.568040
Tiruppalai,9.977920,78.132940
Tiruppalaikudi,9.546060,78.917210
Tirupparangunram,9.881510,78.073060
Tirupporur,12.725900,80.189540
Tiruppundurutti,10.862080,79.081490
Tiruppur,11.115410,77.354560
Tiruppuvanam,9.825640,78.257950
Tirur,10.913680,75.921180
Tirurageswaram,13.009170,80.147500
Tirurangadi,11.043160,75.923370
Tiruttangal,9.483330,77.833330
Tiruvalam,12.982470,79.266120
Tiruvalla,9.381600,76.574890
Tiruvallur,13.143760,79.908890
Tiruvankod,8.245210,77.301000
Tiruvannamalai,12.226620,79.074610
Tiruvattar,8.330690,77.267320
Tiruvengadam,9.258590,77.674800
Tiruvennanallur,11.858920,79.366450
Tiruverumbur,10.793660,78.768980
Tiruvottiyur,13.158230,80.301810
Tisaiyanvilai,8.337020,77.867760
Tisauli,27.343640,79.030140
Titabar,26.601400,94.203860
Titabor Town,26.591850,94.194450
Titagarh,22.742520,88.373260
Titlagarh,20.289610,83.152330
Titron,29.668240,77.323910
Tittachcheri,10.867380,79.789320
Tittagudi,11.407170,79.122160
Tittangulam,9.170600,77.898350
Tlabung,22.912010,92.497990
Todabhim,26.916670,76.816670
Todaraisingh,26.024010,75.481820
Todi,25.112260,74.260510
Tohana,29.713320,75.904410
Tokuru,12.963840,74.838030
Tola Baliadih,24.737160,86.433440
Tola Chain,24.740820,86.406530
Tola Mansaraut,26.801290,84.539090
Tola Pairamatihana,24.675930,86.347380
Tola Rampurwa Motalke Kurwa Mathia,26.865870,84.527900
Tolur,13.130800,79.957970
Tondalam,11.501370,76.349830
Tondi,9.741730,79.017740
Tonk,26.166380,75.788240
Tonk Khurd,23.098310,76.215520
Tonse East,13.396290,74.721720
Topa,23.736220,85.472910
Topchanchi,23.903810,86.197920
Toramangalam,11.693010,77.903110
Torban,24.767650,93.946910
Tori-Fatehpur,25.455050,79.114280
Torpa,22.936050,85.088920
Torur,17.583500,79.658570
Tosham,28.869930,75.916500
Toto,23.133360,84.527960
Tottakkurichchi,11.071330,78.031490
Trajpar,22.815670,70.866530
Tral,33.927080,75.115850
Trikarpur North,12.145790,75.174750
Trikarpur South,12.116490,75.185170
Trikonavattam,8.889870,76.665880
Trikur,10.461410,76.273450
Trimbak,19.932680,73.529070
Triparappu,8.394790,77.265880
Triprangod,10.842250,75.948560
Tripunittura,9.942830,76.333310
Trittala,10.803030,76.128850
Tseminyu,25.924740,94.216150
Tsrar Sharif,33.863190,74.765240
Tsudikong,26.679790,94.643570
Tudiyalur,11.081590,76.944640
Tuensang,26.267040,94.824150
Tufanganj,26.316880,89.665490
Tukhmir Pur,28.719340,77.260060
Tuli,26.664260,94.642070
Tuljapur,18.008040,76.070110
Tulsipur,27.533700,82.416530
Tumbe,12.868010,74.988450
Tumgaon,21.191240,82.122960
Tumkur,13.341360,77.102200
Tummikapalle,17.913460,83.179000
Tumsar,21.383330,79.733330
Tundhul,23.324680,85.244740
Tundla_Haryana,30.380420,76.856610
Tundla_Uttar_Pradesh,27.214600,78.236830
Tundra,21.676870,82.609190
Tuneri,11.696990,75.634910
Tungidighi,25.783580,87.932680
Tuni,17.359050,82.546070
Tupkhana Pt I,24.855840,92.761230
Tura,25.514210,90.202390
Turaiyur,11.149680,78.598700
Turuvekere,13.163740,76.666410
Tushara,20.489630,83.483990
Tut,31.163580,75.446700
Tuvagudi,10.747250,78.821330
Tyagadurgam,11.741140,79.076980
Ubaidullahganj,22.998340,77.586210
Udaipur_Rajasthan,24.585840,73.713460
Udaipur_Tripura,23.533330,91.483330
Udaipura,23.074340,78.511080
Udaipurwati,27.730110,75.471610
Udaiyarpalaiyam,11.187330,79.293310
Udala,21.578110,86.566760
Udalguri,26.753670,92.102150
Udangudi,8.429180,78.029680
Udayagiri,20.124160,84.368690
Udayendram,12.696200,78.622730
Udgir,18.392580,77.117560
Udhampur,32.924310,75.135730
Udiana,26.460890,91.605980
Udiyavara,13.302470,74.738690
Udpura,24.733550,75.975140
Uduma,12.435850,75.018110
Udumalaippettai,10.588060,77.247790
Udupi,13.334670,74.746170
Ugrakheri,29.378000,77.009340
Ugu,26.796810,80.320930
Ujalaiwadi,16.665360,74.271080
Ujhani,28.003110,79.008210
Ujjain,23.182390,75.776430
Ukal,21.237430,73.577880
Ukhimath,30.515720,79.091800
Ukhrul,25.119570,94.364170
Uklana,29.511240,75.878230
Ukwa,21.971020,80.466250
Ulhasnagar,19.216670,73.150000
Uliyazhathura,8.581650,76.922420
Ullagaram,12.979000,80.197030
Ullal,12.805690,74.860580
Ulliyeri,11.452470,75.766620
Ullur,10.970570,79.406320
Uluberiya,22.475600,88.098980
Ulundurpet,11.690990,79.287300
Umarga,17.838410,76.623310
Umargam,20.197180,72.750350
Umaria,23.524730,80.837160
Umarkhanguda,17.265500,78.672810
Umarkhed,19.601440,77.688780
Umarkot,19.665290,82.206290
Umarsera,20.371390,78.123430
Umbergaon INA,20.169150,72.775020
Umbri,20.713730,77.026390
Umrala,21.843530,71.803050
Umrangso,25.511950,92.737590
Umred,20.853960,79.324660
Umreth,22.698810,73.115610
Umri_Madhya_Pradesh,26.510560,78.936670
Umri_Maharashtra,19.039100,77.645390
Umsning,25.736470,91.888040
Un_Gujarat,23.887450,71.769750
Un_Uttar_Pradesh,29.584790,77.255400
Una_Gujarat,20.823180,71.037950
Una_Himachal_Pradesh,31.464930,76.269140
Unamaucheri,12.860800,80.106590
Uncha Sawana,29.620830,76.999440
Unchagao,16.697460,74.273250
Unchahra,24.382510,80.780880
Undera,22.348350,73.133130
Unhel,23.337940,75.559310
Uniara_Rajasthan,25.915020,76.026000
Unjalur,11.127800,77.869590
Unjha,23.803660,72.391010
Unnamalaikadai,8.299570,77.240620
Unnao,26.547060,80.487810
Upar Hali,26.103110,91.508840
Upleta,21.740150,70.282560
Uppal Kalan,17.405770,78.559110
Uppala,12.684360,74.900680
Uppalavadi,11.765150,79.776450
Upper Sileru Project Site Camp,18.058480,82.032540
Uppidamangalam,10.903380,78.157510
Uppiliyapuram,11.263560,78.513900
Uppinangadi,12.836410,75.246120
Urakam_Kerala,11.051240,75.988330
Uran,18.878130,72.939240
Uravakonda,14.943480,77.254940
Uri,34.086000,74.032000
Urimari,23.705200,85.303310
Urjanagar,19.993680,79.303290
Urmar,31.681370,75.635490
Urun-Islampur,17.050000,74.266670
Usehat,27.797960,79.237630
Usgao,15.433330,74.066670
Usilampatti,9.969360,77.786210
Usuppur,11.381550,79.697020
Utai,21.116670,81.383330
Utarlai,25.814070,71.466150
Utekhol,18.243910,73.286700
Uthukkottai,13.335510,79.890000
Utnur,19.367980,78.776080
Utran,21.233330,72.866670
Utraula,27.319330,82.418720
Uttamapalaiyam,9.807010,77.327180
Uttangarai,12.267130,78.537830
Uttar Athiabari,26.523270,90.961940
Uttar Champamura,23.831180,91.339940
Uttar Krishnapur Part-I,24.790640,92.793400
Uttar Krishnapur Pt III,24.775920,92.792420
Uttarkashi,30.729860,78.443420
Uttiramerur,12.614330,79.757480
Uttukkuli,11.168920,77.454310
Uttukuli,10.651930,76.977800
V.S.K.Valasai (Dindigul-Dist.),10.315490,78.151410
Vada,19.653470,73.148110
Vadakakarai,10.166400,76.201790
Vadakancheri,10.660390,76.246560
Vadakarai Kil Pidagai,9.040080,77.274130
Vadakkanandal,11.781700,78.835400
Vadakkankulam,8.258830,77.608400
Vadakkekkad,10.663540,76.003260
Vadakku Valliyur,8.382860,77.612210
Vadakku Viravanallur,8.697860,77.519160
Vadakkumbagam,10.141810,76.416770
Vadakkumkara,10.304180,76.218940
Vadali,23.942320,73.037840
Vadamadurai,10.440810,78.097840
Vadanappally,10.469050,76.081290
Vadapadam,10.267290,76.266630
Vadasinor,22.956770,73.335050
Vadavalli,11.024720,76.897300
Vaddeswaram,16.447340,80.612730
Vaddu,15.186600,76.631120
Vadgaon,20.375890,78.112580
Vadghar,18.983390,73.103960
Vadi,9.471840,77.876200
Vadipatti,10.084810,77.961130
vadlamuru,17.095450,82.165650
Vadlapudi,14.311190,79.804300
Vadnagar,23.785930,72.638930
Vadodara,22.299410,73.208120
Vadugappatti,10.103630,77.573130
Vagator,15.597660,73.744960
Vaghapur,20.395440,78.110580
Vaghodia,22.305050,73.400160
Vagholi,18.582300,73.983010
Vaijapur,19.926720,74.727500
Vaikam,9.748580,76.396370
Vaithisvarankoil,11.195830,79.707360
Vaittilingapuram,9.475130,77.609770
Vakkam,8.684470,76.767550
Valabhipur,21.888680,71.879350
Valaiyampattu,12.692680,78.634740
Valangaiman,10.890120,79.393220
Valantaravai,9.339050,78.887120
Valasaravakkam,13.043940,80.172510
Valathoor,12.886750,78.846470
Valavandankottai,10.760710,78.837050
Valavanur,11.920940,79.582390
Valavilcheleri,11.952510,75.404310
Valayam,11.725590,75.649210
Valia,21.570760,73.160190
Vallabh Vidyanagar,22.533330,72.900000
Vallachira,10.438370,76.227090
Vallalappatti,10.058370,78.287280
Vallam,10.719880,79.059810
Valparai,10.326910,76.951160
Valpoi,15.532390,74.136710
Valsad,20.610130,72.934280
Valsad INA,20.622840,72.970950
Valvachatottam,8.280310,77.256120
Vanapadi,12.962170,79.328400
Vanavasi,11.749960,77.880110
Vandalur,12.892400,80.080790
Vandavasi,12.504290,79.605560
Vandiyur,9.909170,78.160880
Vangani,19.092440,73.297090
